"","X","condition","img_side_order","trial_no","img_pair_name","trial_type","target_audio_type","target_audio","left_img","right_img","clicked_img","start_time","current_windowW","current_windowH","end_pre1_time","end_pre2_time","end_img_reset_time","end_contrast_time","start_event_time","end_event_time","end_trial_time","start_event_timept","end_event_timept","time","x","y","Browser","OS","screenH","screenW","windowH","windowW","imageH","imageW","language","age","gender","eyesight","eyesight_task","comments","accuracy","previous_accuracy_attempts","time_in_minutes","participant_id","exp.clicked","trials_completed","data_point_no","starting_time","time_since_trial_start","trial_stage","img1_left_x","img1_right_x","top_y","bottom_y","img2_left_x","img2_right_x","look_left_img","look_right_img","action_img","look_action_img","look_object_img","frame_start","frame_end","novel_word_end","trial_frame_start","trial_frame_end","previous_look_action_img","previous_look_object_img","trial_name","time_since_disambig","pre_frame_prop","post_frame_prop","trial_diff_prop_action","subj_diff_prop_action","girls_end"
"104",298931,"verb","img_side_order2",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597963395924,1504,860,5136,10190,11236,17264,18311,26385,1597963423404,1597963414235,1597963422309,473604.745000019,259,501,"Chrome","Windows",1003,1504,860,1504,288,400,"English",19,"Female","nearsighted","contacts",NA,60,"[]",10.1384333333333,256011,NA,12,528,454953.845000011,18650.9000000078,"event",-38,662,207.5,795.5,842,1542,TRUE,FALSE,"left",TRUE,FALSE,1987,2485,3261,20298,20796,FALSE,FALSE,"Trial 9",-1647.0999999922,0.791666666666667,0.833333333333333,0.0416666666666667,0.141065270931079,476.918316831683
"105",299685,"verb","img_side_order2",10,"pair10","novel","novel","nup","nup_noun","nup_verb","none",1597963423407,1504,860,5134,10174,11230,17280,18323,26359,1597963451286,1597963441730,1597963449766,500791.495000012,321,638,"Chrome","Windows",1003,1504,860,1504,288,400,"English",19,"Female","nearsighted","contacts",NA,60,"[]",10.1384333333333,256011,NA,12,521,482419.070000003,18372.4250000087,"event",-38,662,207.5,795.5,842,1542,TRUE,FALSE,"right",FALSE,TRUE,1992,2443,2996,20315,20766,FALSE,FALSE,"Trial 10",-1942.5749999913,0.0476190476190476,0.302325581395349,0.254706533776301,0.141065270931079,476.918316831683
"106",300426,"verb","img_side_order2",11,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597963451289,1504,860,5124,10174,11227,17288,18343,26391,1597963479136,1597963469632,1597963477680,528713.310000021,1008,406,"Chrome","Windows",1003,1504,860,1504,288,400,"English",19,"Female","nearsighted","contacts",NA,60,"[]",10.1384333333333,256011,NA,12,517,510329.24000005,18384.0699999709,"event",-38,662,207.5,795.5,842,1542,FALSE,TRUE,"left",FALSE,TRUE,2016,2497,3354,20359,20840,FALSE,FALSE,"Trial 11",-1974.9300000291,0.916666666666667,0.975609756097561,0.0589430894308943,0.141065270931079,476.918316831683
"107",301167,"verb","img_side_order2",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_verb",1597963479139,1504,860,5195,10238,11290,17344,18399,26460,1597963512935,1597963497538,1597963505599,556633.420000027,517,678,"Chrome","Windows",1003,1504,860,1504,288,400,"English",19,"Female","nearsighted","contacts",NA,60,"[]",10.1384333333333,256011,NA,12,543,538120.215000003,18513.2050000248,"event",-38,662,207.5,795.5,842,1542,TRUE,FALSE,"right",FALSE,TRUE,1994,2472,3275,20393,20871,FALSE,FALSE,"Trial 12",-1879.7949999752,0.0740740740740741,0.283018867924528,0.208944793850454,0.141065270931079,476.918316831683
"108",310693,"verb","img_side_order2",9,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597964873620,1920,967,5075,10109,11155,17201,18242,26287,1597964901785,1597964891862,1597964899907,1236753.985,726,390,"Chrome","Linux",1080,1920,967,1920,288,400,"English",32,"Other","nearsighted","neither","I was unsure of some of the spoken language toward the end. My hearing may not be what it used to be, though.",64,"[]",23.1760166666667,256317,NA,12,767,1218340.79,18413.195000001,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20258,20739,FALSE,FALSE,"Trial 9",-1844.804999999,0.951219512195122,0.604651162790698,-0.346568349404424,-0.287924651978633,476.918316831683
"109",311787,"verb","img_side_order2",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597964901787,1920,967,5050,10084,11123,17140,18179,26227,1597964928835,1597964919966,1597964928014,1264780.155,1246,282,"Chrome","Linux",1080,1920,967,1920,288,400,"English",32,"Other","nearsighted","neither","I was unsure of some of the spoken language toward the end. My hearing may not be what it used to be, though.",64,"[]",23.1760166666667,256317,NA,12,770,1246511.675,18268.4799999991,"event",170,870,246,834,1050,1750,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20166,20664,FALSE,FALSE,"Trial 10",-1897.5200000009,0.423076923076923,0.306451612903226,-0.116625310173697,-0.287924651978633,476.918316831683
"110",312903,"verb","img_side_order2",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597964928836,1920,967,5070,10114,11152,17186,18231,26268,1597964955837,1597964947067,1597964955104,1292140.07,767,409,"Chrome","Linux",1080,1920,967,1920,288,400,"English",32,"Other","nearsighted","neither","I was unsure of some of the spoken language toward the end. My hearing may not be what it used to be, though.",64,"[]",23.1760166666667,256317,NA,12,781,1273553.49,18586.5799999991,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1992,2443,2996,20223,20674,FALSE,FALSE,"Trial 11",-1636.4200000009,0.884615384615385,0.426966292134831,-0.457649092480553,-0.287924651978633,476.918316831683
"111",313984,"verb","img_side_order2",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_noun",1597964955838,1920,967,5051,10073,11114,17144,18181,26219,1597964987763,1597964974019,1597964982057,1318765.73,855,301,"Chrome","Linux",1080,1920,967,1920,288,400,"English",32,"Other","nearsighted","neither","I was unsure of some of the spoken language toward the end. My hearing may not be what it used to be, though.",64,"[]",23.1760166666667,256317,NA,12,761,1300556.725,18209.0050000006,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1994,2472,3275,20175,20653,FALSE,FALSE,"Trial 12",-1965.9949999994,0.375,0.144144144144144,-0.230855855855856,-0.287924651978633,476.918316831683
"112",319728,"verb","img_side_order1",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597962607780,1366,768,5112,10153,11202,17273,18367,26447,1597962636060,1597962626147,1597962634227,579480.220000027,530,500,"Chrome","Windows",1080,1920,937,1920,288,400,"Mostly English, a little bit of Arabic and Spanish",35,"Male","none","neither",NA,69,"[]",12.36705,265233,NA,12,437,561075.08999994,18405.1300000865,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1987,2485,3261,20354,20852,TRUE,FALSE,"Trial 9",-1948.8699999135,1,0.886363636363636,-0.113636363636364,0.0290834165834166,476.918316831683
"113",320351,"verb","img_side_order1",10,"pair9","novel","novel","dax","dax_noun","dax_verb","none",1597962636062,1366,768,5083,10151,11190,17259,18338,26379,1597962663300,1597962654400,1597962662441,607733.275000006,633,339,"Chrome","Windows",1080,1920,937,1920,288,400,"Mostly English, a little bit of Arabic and Spanish",35,"Male","none","neither",NA,69,"[]",12.36705,265233,NA,12,431,589359.974999912,18373.3000000939,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,2016,2497,3354,20354,20835,FALSE,TRUE,"Trial 10",-1980.6999999061,0,0.403846153846154,0.403846153846154,0.0290834165834166,476.918316831683
"114",320946,"verb","img_side_order1",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597962663302,1366,768,5097,10156,11197,17251,18315,26385,1597962690812,1597962681617,1597962689687,634934.889999917,577,297,"Chrome","Windows",1080,1920,937,1920,288,400,"Mostly English, a little bit of Arabic and Spanish",35,"Male","none","neither",NA,69,"[]",12.36705,265233,NA,12,425,616602.854999946,18332.0349999703,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1994,2472,3275,20309,20787,FALSE,FALSE,"Trial 11",-1976.9650000297,0.971428571428571,0.830769230769231,-0.140659340659341,0.0290834165834166,476.918316831683
"115",321569,"verb","img_side_order1",12,"pair10","novel","novel","nup","nup_noun","nup_verb","nup_verb",1597962690814,1366,768,5096,10163,11224,17292,18362,26436,1597962721511,1597962709176,1597962717250,662493.654999882,630,413,"Chrome","Windows",1080,1920,937,1920,288,400,"Mostly English, a little bit of Arabic and Spanish",35,"Male","none","neither",NA,69,"[]",12.36705,265233,NA,12,433,644114.439999918,18379.2149999645,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1992,2443,2996,20354,20805,FALSE,TRUE,"Trial 12",-1974.7850000355,0.192307692307692,0.159090909090909,-0.0332167832167832,0.0290834165834166,476.918316831683
"116",332226,"noun","img_side_order2",9,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1598301362709,1440,798,5059,10095,11125,17159,18200,26235,1598301390157,1598301380909,1598301388944,304427.284999983,521,641,"Chrome","Mac",900,1440,798,1229,288,400,"English",18,"Female","none","neither",NA,82,"[]",7.11625,265453,NA,12,851,286167.880000081,18259.4049999025,"event",-70,630,156,744,810,1510,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20216,20697,FALSE,FALSE,"Trial 9",-1956.5950000975,0.53125,0.634361233480176,0.103111233480176,-0.0414391081941566,476.918316831683
"117",333427,"noun","img_side_order2",10,"pair10","novel","novel","nup","nup_noun","nup_verb","none",1598301390159,1440,798,5046,10075,11100,17132,18171,26230,1598301417923,1598301408330,1598301416389,331786.170000094,906,506,"Chrome","Mac",900,1440,798,1229,288,400,"English",18,"Female","none","neither",NA,82,"[]",7.11625,265453,NA,12,834,313612.360000028,18173.8100000657,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,1992,2443,2996,20163,20614,FALSE,FALSE,"Trial 10",-1989.1899999343,0.046875,0.208530805687204,0.161655805687204,-0.0414391081941566,476.918316831683
"118",334656,"noun","img_side_order2",11,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1598301417925,1440,798,5065,10095,11131,17165,18191,26219,1598301445740,1598301436116,1598301444144,359625.745000085,952,661,"Chrome","Mac",900,1440,798,1229,288,400,"English",18,"Female","none","neither",NA,82,"[]",7.11625,265453,NA,12,859,341387.950000004,18237.795000081,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20178,20676,FALSE,TRUE,"Trial 11",-1940.204999919,0.55,0.576131687242798,0.0261316872427984,-0.0414391081941566,476.918316831683
"119",335886,"noun","img_side_order2",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_noun",1598301445741,1440,798,5078,10126,11149,17176,18198,26234,1598301478290,1598301463939,1598301471975,387427.045000019,848,643,"Chrome","Mac",900,1440,798,1229,288,400,"English",18,"Female","none","neither",NA,82,"[]",7.11625,265453,NA,12,858,369204.035000061,18223.0099999579,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,1994,2472,3275,20192,20670,FALSE,FALSE,"Trial 12",-1968.9900000421,0.835443037974684,0.378787878787879,-0.456655159186805,-0.0414391081941566,476.918316831683
"120",342880,"verb","img_side_order1",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597887226455,1920,937,5034,10035,11036,17038,18040,26041,1597887254459,1597887244495,1597887252496,1386524.15999991,1619,553,"Chrome","Windows",1080,1920,937,1920,288,400,"english",33,"Male","none","neither","no than you",51,"[1, 23]",25.7931,272442,NA,12,529,1368452.73499994,18071.4249999728,"event",170,870,246,834,1050,1750,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20027,20525,FALSE,TRUE,"Trial 9",-1955.5750000272,0.108695652173913,0.154929577464789,0.0462339252908757,0.0930073278374521,476.918316831683
"121",343663,"verb","img_side_order1",10,"pair9","novel","novel","dax","dax_noun","dax_verb","none",1597887254460,1920,937,5032,10033,11033,17034,18035,26036,1597887282036,1597887272495,1597887280496,1414534.48999999,1410,613,"Chrome","Windows",1080,1920,937,1920,288,400,"english",33,"Male","none","neither","no than you",51,"[1, 23]",25.7931,272442,NA,12,544,1396465.22499993,18069.2650000565,"event",170,870,246,834,1050,1750,FALSE,TRUE,"right",TRUE,FALSE,2016,2497,3354,20051,20532,TRUE,FALSE,"Trial 10",-1981.7349999435,0.769230769230769,0.905172413793103,0.135941644562334,0.0930073278374521,476.918316831683
"122",344442,"verb","img_side_order1",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597887282037,1920,937,5022,10022,11023,17024,18025,26025,1597887309365,1597887300062,1597887308062,1442068.00999993,1122,525,"Chrome","Windows",1080,1920,937,1920,288,400,"english",33,"Male","none","neither","no than you",51,"[1, 23]",25.7931,272442,NA,12,541,1424041.95499991,18026.0550000239,"event",170,870,246,834,1050,1750,FALSE,TRUE,"left",FALSE,TRUE,1994,2472,3275,20019,20497,FALSE,TRUE,"Trial 11",-1992.9449999761,0.0625,0.19047619047619,0.12797619047619,0.0930073278374521,476.918316831683
"123",345224,"verb","img_side_order1",12,"pair10","novel","novel","nup","nup_noun","nup_verb","nup_noun",1597887309366,1920,937,5022,10030,11031,17032,18033,26053,1597887341436,1597887327399,1597887335419,1469398.02999992,730,645,"Chrome","Windows",1080,1920,937,1920,288,400,"english",33,"Male","none","neither","no than you",51,"[1, 23]",25.7931,272442,NA,12,543,1451364.94,18033.0899999242,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1992,2443,2996,20025,20476,FALSE,TRUE,"Trial 12",-1991.9100000758,0.306122448979592,0.368,0.0618775510204082,0.0930073278374521,476.918316831683
"124",353248,"verb","img_side_order1",9,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597886528413,1438,689,5067,10106,11136,17190,18231,26284,1597886556457,1597886546644,1597886554697,324992.875,888,268,"Chrome","Mac",900,1440,689,1438,288,400,"English",25,"Female","nearsighted","contacts",NA,54,"[]",7.55723333333333,291920,NA,12,630,306727.865000001,18265.0099999991,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20223,20674,FALSE,FALSE,"Trial 9",-1957.9900000009,0.14,0.0411764705882353,-0.0988235294117647,-0.262328177647871,476.918316831683
"125",354173,"verb","img_side_order1",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597886556458,1438,689,5091,10117,11162,17195,18251,26277,1597886584654,1597886574709,1597886582735,353059.62,852,482,"Chrome","Mac",900,1440,689,1438,288,400,"English",25,"Female","nearsighted","contacts",NA,54,"[]",7.55723333333333,291920,NA,12,645,334771.240000002,18288.379999998,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20238,20736,FALSE,FALSE,"Trial 10",-1949.620000002,0.377777777777778,0.0745341614906832,-0.303243616287095,-0.262328177647871,476.918316831683
"126",355094,"verb","img_side_order1",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597886584655,1438,689,5066,10108,11145,17187,18217,26244,1597886612345,1597886602872,1597886610899,381213.954999999,477,471,"Chrome","Mac",900,1440,689,1438,288,400,"English",25,"Female","nearsighted","contacts",NA,54,"[]",7.55723333333333,291920,NA,12,642,362963.785,18250.1699999992,"event",-70,630,156,744,810,1510,TRUE,FALSE,"left",TRUE,FALSE,1994,2472,3275,20211,20689,FALSE,FALSE,"Trial 11",-1960.8300000008,0.171428571428571,0.122222222222222,-0.0492063492063492,-0.262328177647871,476.918316831683
"127",356022,"verb","img_side_order1",12,"pair9","novel","novel","dax","dax_noun","dax_verb","dax_noun",1597886612346,1438,689,5064,10090,11120,17157,18165,26213,1597886643474,1597886630511,1597886638559,408858.574999998,1018,676,"Chrome","Mac",900,1440,689,1438,288,400,"English",25,"Female","nearsighted","contacts",NA,54,"[]",7.55723333333333,291920,NA,12,647,390652.279999998,18206.2949999999,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,2016,2497,3354,20181,20662,FALSE,FALSE,"Trial 12",-1974.7050000001,0.833333333333333,0.235294117647059,-0.598039215686275,-0.262328177647871,476.918316831683
"128",366563,"verb","img_side_order2",9,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597971546359,1280,721,5052,10081,11087,17117,18152,26189,1597971577024,1597971564511,1597971572548,1446920.42500002,859,208,"Chrome","Mac",800,1280,678,1188,288,400,"English",35,"Female","nearsighted","glasses",NA,71,"[]",26.5093333333333,293381,NA,12,848,1428743.655,18176.77000002,"event",-150,550,106,694,730,1430,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20144,20595,FALSE,FALSE,"Trial 9",-1967.22999998,0.5,0.305970149253731,-0.194029850746269,0.0293077483761387,476.918316831683
"129",367789,"verb","img_side_order2",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597971577025,1280,721,5045,10075,11105,17127,18156,26190,1597971604189,1597971595181,1597971603215,1477608.12500003,747,176,"Chrome","Mac",800,1280,678,1188,288,400,"English",35,"Female","nearsighted","glasses",NA,71,"[]",26.5093333333333,293381,NA,12,849,1459400.92500002,18207.2000000044,"event",-150,550,106,694,730,1430,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20143,20641,FALSE,FALSE,"Trial 10",-1935.7999999956,0.783333333333333,0.645161290322581,-0.138172043010753,0.0293077483761387,476.918316831683
"130",369009,"verb","img_side_order2",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597971604189,1280,721,5050,10084,11110,17134,18170,26231,1597971631433,1597971622359,1597971630420,1504819.78000002,742,195,"Chrome","Mac",800,1280,678,1188,288,400,"English",35,"Female","nearsighted","glasses",NA,71,"[]",26.5093333333333,293381,NA,12,848,1486567.775,18252.0050000167,"event",-150,550,106,694,730,1430,FALSE,TRUE,"left",FALSE,TRUE,1994,2472,3275,20164,20642,FALSE,FALSE,"Trial 11",-1911.9949999833,0.46031746031746,0.765258215962441,0.304940755644981,0.0293077483761387,476.918316831683
"131",370211,"verb","img_side_order2",12,"pair9","novel","novel","dax","dax_noun","dax_verb","dax_verb",1597971631434,1280,721,5052,10083,11107,17143,18181,26208,1597971663064,1597971649615,1597971657642,1532018.22000003,753,251,"Chrome","Mac",800,1280,678,1188,288,400,"English",35,"Female","nearsighted","glasses",NA,71,"[]",26.5093333333333,293381,NA,12,841,1513809.59000002,18208.6300000083,"event",-150,550,106,694,730,1430,FALSE,TRUE,"right",TRUE,FALSE,2016,2497,3354,20197,20678,FALSE,FALSE,"Trial 12",-1988.3699999917,0.666666666666667,0.811158798283262,0.144492131616595,0.0293077483761387,476.918316831683
"132",384337,"noun","img_side_order1",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597888550239,1920,969,5044,10073,11091,17123,18141,26164,1597888577382,1597888568380,1597888576403,576413.790000021,1292,285,"Chrome","Windows",1080,1920,969,1920,288,400,"English",26,"Male","none","neither",NA,62,"[]",12.0355,310163,NA,12,1136,558257.329999993,18156.4600000274,"event",170,870,246,834,1050,1750,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20128,20626,FALSE,FALSE,"Trial 9",-1971.5399999726,0.53125,0.596774193548387,0.0655241935483871,-0.175377193630091,476.918316831683
"133",385973,"noun","img_side_order1",10,"pair9","novel","novel","dax","dax_noun","dax_verb","none",1597888577383,1920,969,5048,10076,11100,17117,18133,26158,1597888604388,1597888595516,1597888603541,603786.910000024,425,276,"Chrome","Windows",1080,1920,969,1920,288,400,"English",26,"Male","none","neither",NA,62,"[]",12.0355,310163,NA,12,1136,585653.86000002,18133.050000004,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,2016,2497,3354,20149,20630,FALSE,FALSE,"Trial 10",-2015.949999996,0.135135135135135,0.0338983050847458,-0.101236830050389,-0.175377193630091,476.918316831683
"134",387595,"noun","img_side_order1",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597888604388,1920,969,5040,10059,11071,17091,18119,26148,1597888631481,1597888622507,1597888630536,630525.410000002,497,380,"Chrome","Windows",1080,1920,969,1920,288,400,"English",26,"Male","none","neither",NA,62,"[]",12.0355,310163,NA,12,1135,612406.220000004,18119.1899999976,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1992,2443,2996,20111,20562,FALSE,FALSE,"Trial 11",-1991.8100000024,0.25,0,-0.25,-0.175377193630091,476.918316831683
"135",389234,"noun","img_side_order1",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_noun",1597888631482,1920,969,5037,10054,11075,17101,18129,26159,1597888660868,1597888649611,1597888657641,657660.435000027,1602,455,"Chrome","Windows",1080,1920,969,1920,288,400,"English",26,"Male","none","neither",NA,62,"[]",12.0355,310163,NA,12,1135,639499.620000017,18160.8150000102,"event",170,870,246,834,1050,1750,FALSE,TRUE,"right",TRUE,FALSE,1994,2472,3275,20123,20601,FALSE,FALSE,"Trial 12",-1962.1849999898,0.782051282051282,0.366255144032922,-0.41579613801836,-0.175377193630091,476.918316831683
"136",397497,"noun","img_side_order2",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597885823201,1920,937,5081,10128,11160,17208,18251,26307,1597885850378,1597885841452,1597885849508,861970.34,1063,393,"Chrome","Windows",1080,1920,817,1071,288,400,"English",41,"Female","nearsighted","neither",NA,53,"[]",16.6424166666667,316822,NA,12,566,843717.03,18253.3100000001,"event",170,870,246,834,1050,1750,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20238,20736,TRUE,FALSE,"Trial 9",-1984.6899999999,0.526315789473684,0.3203125,-0.206003289473684,0.0550468118356184,476.918316831683
"137",398419,"noun","img_side_order2",10,"pair10","novel","novel","nup","nup_noun","nup_verb","none",1597885850379,1920,937,5066,10100,11150,17204,18239,26286,1597885877576,1597885868618,1597885876665,889218.865000003,373,661,"Chrome","Windows",1080,1920,817,1071,288,400,"English",41,"Female","nearsighted","neither",NA,53,"[]",16.6424166666667,316822,NA,12,645,870904.200000048,18314.6649999544,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1992,2443,2996,20231,20682,FALSE,FALSE,"Trial 10",-1916.3350000456,0,0.521367521367521,0.521367521367521,0.0550468118356184,476.918316831683
"138",399339,"noun","img_side_order2",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597885877576,1920,937,5073,10113,11146,17196,18248,26289,1597885904896,1597885895824,1597885903865,916343.15000003,303,436,"Chrome","Windows",1080,1920,817,1071,288,400,"English",41,"Female","nearsighted","neither",NA,53,"[]",16.6424166666667,316822,NA,12,643,898095.065000001,18248.0850000283,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1994,2472,3275,20242,20720,TRUE,FALSE,"Trial 11",-1993.9149999717,0.631578947368421,0.754716981132076,0.123138033763655,0.0550468118356184,476.918316831683
"139",400259,"noun","img_side_order2",12,"pair9","novel","novel","dax","dax_noun","dax_verb","dax_verb",1597885904897,1920,937,5066,10106,11155,17203,18248,26295,1597885936238,1597885923145,1597885931192,943745.600000024,755,450,"Chrome","Windows",1080,1920,817,1071,288,400,"English",41,"Female","nearsighted","neither",NA,53,"[]",16.6424166666667,316822,NA,12,644,925415.949999995,18329.6500000287,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,2016,2497,3354,20264,20745,FALSE,FALSE,"Trial 12",-1934.3499999713,0.628571428571429,0.41025641025641,-0.218315018315018,0.0550468118356184,476.918316831683
"140",410286,"baseline","img_side_order1",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1598041725559,1536,722,5054,10099,11141,17182,18205,26240,1598041752391,1598041743764,1598041751799,356470.519999973,945,532,"Chrome","Windows",864,1536,722,1536,288,400,"English",30,"Female","nearsighted","glasses",NA,79,"[]",8.3507,317481,NA,12,797,338216.909999959,18253.6100000143,"event",-22,678,138,726,858,1558,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20192,20690,FALSE,FALSE,"Trial 9",-1938.3899999857,0.776315789473684,0.17910447761194,-0.597211311861744,-0.47495603640872,476.918316831683
"141",411362,"baseline","img_side_order1",10,"pair12","novel","novel","vash","vash_noun","vash_verb","none",1598041752392,1536,722,5053,10095,11120,17161,18182,26226,1598041779496,1598041770574,1598041778618,383262.204999977,1031,425,"Chrome","Windows",864,1536,722,1536,288,400,"English",30,"Female","nearsighted","glasses",NA,79,"[]",8.3507,317481,NA,12,782,365040.869999968,18221.3350000093,"event",-22,678,138,726,858,1558,FALSE,TRUE,"right",TRUE,FALSE,1994,2472,3275,20176,20654,FALSE,FALSE,"Trial 10",-1954.6649999907,0.426666666666667,0.0226415094339623,-0.404025157232704,-0.47495603640872,476.918316831683
"142",412519,"baseline","img_side_order1",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1598041779497,1536,722,5062,10103,11127,17166,18218,26256,1598041806487,1598041797715,1598041805753,410503.799999948,972,588,"Chrome","Windows",864,1536,722,1536,288,400,"English",30,"Female","nearsighted","glasses",NA,79,"[]",8.3507,317481,NA,12,806,392146.184999961,18357.6149999863,"event",-22,678,138,726,858,1558,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20210,20661,FALSE,FALSE,"Trial 11",-1852.3850000137,0.933333333333333,0.0436507936507936,-0.88968253968254,-0.47495603640872,476.918316831683
"143",413611,"baseline","img_side_order1",12,"pair9","novel","novel","dax","dax_noun","dax_verb","dax_noun",1598041806489,1536,722,5049,10074,11106,17142,18174,26211,1598041836430,1598041824663,1598041832700,437325.335000001,900,484,"Chrome","Windows",864,1536,722,1536,288,400,"English",30,"Female","nearsighted","glasses",NA,79,"[]",8.3507,317481,NA,12,745,419137.279999966,18188.0550000351,"event",-22,678,138,726,858,1558,FALSE,TRUE,"right",TRUE,FALSE,2016,2497,3354,20190,20671,TRUE,FALSE,"Trial 12",-2001.9449999649,0.130952380952381,0.122047244094488,-0.00890513685789276,-0.47495603640872,476.918316831683
"144",417992,"verb","img_side_order1",9,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597958692127,1280,800,5180,10244,11297,17350,18445,26521,1597958721907,1597958710572,1597958718649,1751407.345,1246,455,"Chrome","Windows",800,1280,657,1280,288,400,"english",30,"Female","nearsighted","glasses",NA,59,"[]",32.56935,322604,NA,12,373,1732937.555,18469.7899999993,"event",-150,550,106,694,730,1430,FALSE,TRUE,"left",FALSE,TRUE,1994,2472,3275,20439,20917,FALSE,FALSE,"Trial 9",-1969.2100000007,0,0.00961538461538462,0.00961538461538462,0.0449770183306443,476.918316831683
"145",418527,"verb","img_side_order1",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597958721909,1280,800,5138,10220,11276,17357,18409,26503,1597958752927,1597958740318,1597958748412,1781153.06,798,489,"Chrome","Windows",800,1280,657,1280,288,400,"english",30,"Female","nearsighted","glasses",NA,59,"[]",32.56935,322604,NA,12,372,1762698.82,18454.2400000002,"event",-150,550,106,694,730,1430,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20396,20894,FALSE,FALSE,"Trial 10",-1941.7599999998,1,0.948453608247423,-0.0515463917525774,0.0449770183306443,476.918316831683
"146",419063,"verb","img_side_order1",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597958752928,1280,800,5107,10164,11233,17290,18346,26428,1597958784246,1597958771274,1597958779356,1812058.355,774,419,"Chrome","Windows",800,1280,657,1280,288,400,"english",30,"Female","nearsighted","glasses",NA,59,"[]",32.56935,322604,NA,12,373,1793699.115,18359.2399999998,"event",-150,550,106,694,730,1430,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20338,20789,FALSE,FALSE,"Trial 11",-1978.7600000002,0.1,0.32183908045977,0.22183908045977,0.0449770183306443,476.918316831683
